WID,WELL_NAME,WELL_S_NAM,ELEVATION,DEPTH_m,ID_NQN,LATITUDE,LONGITUDE,F_ID,RID,Geometry_ID,OP_ID,ST_ID,FM_ID
12633,YPF.Nq.LLL.c-1482,LLL.c-1482,999999,999999,A114,-38.4087047,-68.6319815,8,0,0,2,10,24
12634,PLU.Nq.Ce-1508(d),Ce-1508(d),361.45,3620,A243,-38.9181123,-68.19105505,1,2,1,25,1,11
12635,PBE.Nq.M-1064,M-1064,653.45,1620,A076,-38.58711212,-69.42635975,1,2,0,16,1,0
12636,PAE.Nq.LA-281(d),LA-281(d),380.15,4210,A112,-38.70512581,-68.32069317,8,2,1,18,1,10
12637,APS.Nq.Sa-1244,Sa-1244,303.5,2503,A001,-38.90699392,-68.40754112,8,2,0,3,1,11
12638,SHE.Nq.CdL.e-9(h),CdL.e-9(h),489,5146,A061,-38.32401897,-68.55252916,8,1,2,22,1,23
12639,SHE.Nq.CdL.e-10(h),CdL.e-10(h),489,5077,A061,-38.32401832,-68.55235764,8,1,2,22,1,23
12640,SHE.Nq.CdL.e-11(h),CdL.e-11(h),489,5489,A061,-38.32401766,-68.5521861,8,1,2,22,1,23
12641,SJ.Nq.ET-247,ET-247,856.86,1506,A085,-37.40181723,-69.33231233,4,0,0,4,2,9
12642,CHA.Nq.ET.i-98bis,ET.i-98bis,866.5,1085,A085,-37.40176287,-69.3324877,0,0,0,4,1,9
12643,YPF.Nq.Laj-210(d),Laj-210(d),553.11,3604,A117,-38.74559049,-68.9291891,8,2,1,2,1,16
12644,YPF.Nq.RN-118,RN-118,302,2919,A158,-38.71398345,-68.1872697,1,0,0,2,2,19
12645,YPF.Nq.RN-114(d),RN-114(d),298,2736,A158,-38.73216981,-68.16037373,1,0,1,2,1,19
12646,APS.Nq.Sa.p-17,Sa.p-17,367,2368,A001,-38.90895161,-68.45990831,1,2,0,3,1,11
12647,APS.Nq.ADC-1030(d),ADC-1030(d),350.1,2500,A001,-38.86052917,-68.40716064,8,1,1,3,1,23
12648,YPF.Nq.EOr-10(h),EOr-10(h),324.54,2785,A078,-37.9775204,-69.18061606,1,1,2,2,1,23
12649,YPF.Nq.EOr-26(d),EOr-26(d),324.49,2838,A078,-37.97838096,-69.18093431,1,1,1,2,1,23
12650,YPF.Nq.PMo.ia-211,PMo.ia-211,660.15,720,A048,-37.21447289,-69.11520108,8,0,0,2,1,9
12651,PBE.Nq.M-1040,M-1040,739.84,1714,A076,-38.58623801,-69.44898671,1,2,0,16,1,14
12652,YPF.Nq.AgL.x-1,AgL.x-1,1177,2899,A069,-37.65798457,-68.8078024,6,0,0,2,0,22
12653,PBE.Nq.M-1039,M-1039,742.6,1900,A076,-38.56806618,-69.46575288,1,2,0,16,1,0
12654,AEA.Nq.Gu-1121ST,Gu-1121ST,620.2,1584,A011,-38.87118515,-69.23965739,4,0,0,2,1,19
12655,APS.Nq.Sa.p-1034,Sa.p-1034,296.9,2127,A001,-38.92784128,-68.27640769,1,2,0,3,1,11
12656,PAE.Nq.BCeCf-105(h),BCeCf-105(h),235.33,5037,A199,-38.19017983,-68.8652842,8,1,2,18,1,23
12657,PBE.Nq.SCh-126(d),SCh-126(d),861.9,2051,A167,-38.13202542,-69.33867167,4,2,1,16,1,14
12658,PBE.Nq.SCh-141(d),SCh-141(d),644.5,1986,A167,-38.16035527,-69.28873568,8,2,1,16,1,14
12659,YPF.Nq.PMo-54(I),PMo-54(I),645.77,657,A048,-37.20812678,-69.11531321,8,0,0,2,1,9
12660,YPF.Nq.PMo-241,PMo-241,674.51,999999,A048,-37.20994424,-69.12417991,8,0,0,2,1,9
12661,YPF.Nq.LVi.a-2,LVi.a-2,999999,999999,A039,-38.83553825,-69.4787494,8,2,0,15,2,10
12662,YPF.Nq.AvN-695,AvN-695,999999,999999,A138,-38.88989133,-69.14192952,8,2,0,2,10,24
12663,PAE.Nq.BCeCf-106(h),BCeCf-106(h),235.2,4215.2,A199,-38.19017962,-68.86511469,4,1,2,18,1,23
12664,PAE.Nq.BCe.s-116,BCe.s-116,245.42,1600,A199,-38.16409156,-68.80712792,7,0,0,18,1,4
12665,YPF.Nq.LLL.c-1481,LLL.c-1481,999999,999999,A114,-38.34498762,-68.74328144,8,0,0,2,10,24
12666,YPF.Nq.RN.a-2006(d),RN.a-2006(d),350.42,3735,A158,-38.70500623,-68.23060387,8,2,1,2,1,17
12667,TAU.Nq.SRBe-111(h),SRBe-111(h),238.26,5220,A160,-37.99952596,-69.02670407,1,1,2,29,1,23
12668,TAU.Nq.RCza-20(h),RCza-20(h),641.71,3132.31,A156,-37.86503179,-69.22431715,1,1,2,29,1,23
12669,TAU.Nq.RCza-19(h),RCza-19(h),641.71,5390,A156,-37.86503179,-69.22431715,1,1,2,29,1,23
12670,PBE.Nq.M-1047,M-1047,706.6,1630,A076,-38.57958387,-69.44678547,1,2,0,16,1,14
12671,PLU.Nq.Ce-1493(d),Ce-1493(d),309.87,3220,A243,-38.90923553,-68.27314777,1,2,1,25,1,11
12672,YPF.Nq.Laj-164(d),Laj-164(d),510.94,999999,A117,-38.74723095,-68.94946797,1,2,1,2,1,10
12673,PAE.Nq.LA-285(d),LA-285(d),375.03,4118,A112,-38.73010281,-68.27422697,8,2,1,18,1,10
12674,PAE.Nq.LA-286(d),LA-286(d),375.92,4143,A112,-38.73033587,-68.27565477,8,2,1,18,1,10
12675,PAE.Nq.LA-284(d),LA-284(d),375.07,4178,A112,-38.72981784,-68.27459557,8,2,1,18,1,10
12676,PBE.Nq.M-1060,M-1060,682.73,1624,A076,-38.56923479,-69.44662384,1,2,0,16,1,0
12677,YPF.Nq.SOil-28(d),SOil-28(d),459.19,3225,A114,-38.34977327,-68.57845382,4,1,1,2,1,23
12678,YPF.Nq.SOil-29(d),SOil-29(d),459.19,3230,A114,-38.34977695,-68.57823991,4,1,1,2,1,23
12679,YPF.Nq.SOil-66,SOil-66,431.5,3185,A114,-38.34757237,-68.60254128,4,1,0,2,1,23
12680,YPF.Nq.SOil-71(h),SOil-71(h),430.98,999999,A114,-38.33396572,-68.6377226,4,1,2,2,1,23
12681,TAU.Nq.SRBe-112(h),SRBe-112(h),246.38,5222,A160,-37.99952298,-69.0265823,1,1,2,29,1,23
12682,PLU.Nq.Ce-1505(d),Ce-1505(d),355,3781.5,A243,-38.91288688,-68.19307657,1,2,1,25,1,19
12683,PBE.Nq.SCh-130(h),SCh-130(h),777.92,3340,A167,-38.13595837,-69.31078989,8,2,2,16,1,14
12684,SHE.Nq.CASO.x-1(h),CASO.x-1(h),487.83,3240,A207,-38.42488421,-68.47941886,4,1,2,22,1,23
12685,AEA.Nq.BG-1065,BG-1065,581.3,1302,A011,-38.84692784,-69.12683277,4,0,0,2,1,14
12686,PBE.Nq.PNE.x-1001,PNE.x-1001,466.91,2970,A193,-37.95426264,-69.28529761,6,0,0,16,1,7
12687,PBE.Nq.PNE.x-1001(h),PNE.x-1001(h),466.91,999999,A193,-37.95426264,-69.28529761,1,1,2,16,1,23
12688,YPF.Nq.Cha.x-1,Cha.x-1,999999,999999,A222,-38.77217743,-69.63504812,1,1,0,99,10,23
12689,PAE.Nq.LA-277(d),LA-277(d),388.13,4446,A112,-38.70276103,-68.30992717,8,2,1,18,1,10
12690,PBE.Nq.M-1043,M-1043,669.5,1640,A076,-38.59137655,-69.43035431,1,2,0,16,1,14
12691,YPF.Nq.PdY.x-2(h),PdY.x-2(h),647.9,3080,A141,-37.80014035,-69.34185141,1,1,2,8,2,23
12692,YPF.Nq.PdY.x-2(h)(r),PdY.x-2(h)(r),532.92,999999,A141,-37.80014035,-69.34185141,6,1,2,8,10,23
12693,YPF.Nq.BG-13,BG-13,585,1758,A011,-38.84165255,-69.13235208,3,0,0,2,0,7
12694,QCO.Nq.BG-1008,BG-1008,588.6,1799,A011,-38.84046943,-69.13595431,4,0,0,2,0,13
12695,QCO.Nq.BG-1003,BG-1003,594,1796,A011,-38.83893333,-69.13303993,4,0,0,2,2,13
12696,APA.Nq.BG-1068,BG-1068,580.9,1276,A011,-38.84646807,-69.13021115,4,0,0,2,1,4
12697,PNR.Nq.LNN.a-17,LNN.a-17,737.2,1497,A009,-38.87300158,-69.40970148,3,0,0,25,0,7
12698,APS.Nq.Sa-1249(d),Sa-1249(d),356,2850,A001,-38.92100063,-68.28050916,8,2,1,3,1,11
12699,YPF.Nq.SBE.a-4(d),SBE.a-4(d),715,36960,A117,-38.70073374,-68.78149355,1,2,1,2,1,10
12700,YPF.Nq.RN-2004(d),RN-2004(d),349.52,3900,A158,-38.72490346,-68.24457495,8,2,1,2,1,17
12701,YEA.Nq.BG.a-2001,BG.a-2001,582.39,2870,A011,-38.84816243,-69.12921159,8,2,0,2,1,10
12702,APS.Nq.Sa.a-1245,Sa.a-1245,271.4,2850,A001,-38.91547593,-68.31636958,8,2,0,3,1,11
12703,TAU.Nq.APHe-311(h),APHe-311(h),429.09,4864.8,A246,-38.39921216,-69.17949523,1,1,2,29,1,23
12704,TAU.Nq.APHe-312(h),APHe-312(h),429.08,4858.09,A246,-38.39920786,-69.17971544,1,1,2,29,1,23
12705,PAE.Nq.BCeAe-113(h),BCeAe-113(h),256.2,5350,A199,-38.10143281,-68.92128728,4,1,2,18,1,23
12706,TPT.Nq.LAnch.x-1,LAnch.x-1,917.4,999999,A192,-37.9135586,-69.47488103,6,1,2,30,2,23
12707,PAE.Nq.BCeCg-111(h),BCeCg-111(h),222.21,999999,A199,-38.17598596,-68.84950193,4,1,2,18,1,23
12708,YPF.Nq.VAM.xp-114,VAM.xp-114,1282.19,999999,A174,-37.65945879,-68.91389106,8,0,0,2,10,24
12709,TAU.Nq.AP-318(h),AP-318(h),638,2017,A246,-38.21120737,-69.26020773,6,2,2,29,2,14
12710,XOM.Nq.PdY-1002(h),PdY-1002(h),511.6,2742.7,A141,-37.80281771,-69.33505079,1,1,2,8,1,23
12711,XOM.Nq.PdY-1003(h),PdY-1003(h),511.6,2458.6,A141,-37.80281796,-69.33495996,1,1,2,8,1,23
12712,TPT.Nq.PS-x-1018,PS-x-1018,663.8,2637,A206,-38.86307726,-68.62142218,1,2,0,30,1,11
12713,SJ.Nq.HC.x-1,HC.x-1,657,1400,A261,-37.6413949,-69.45847064,4,0,0,30,2,0
12714,YPF.Nq.AvN-696(d),AvN-696(d),570.53,2266,A138,-38.88936,-69.1476,8,2,1,2,1,10
12715,SHE.Nq.SB.s-1008,SB.s-1008,434,999999,A168,-38.45378214,-68.49771643,7,0,0,22,1,4
12716,YPF.Nq.LLL.xp-800,LLL-xp-800,999999,4530,A117,-38.43312274,-68.7407386,6,2,0,2,1,10
12717,AEA.Nq.RCoN-20,RCoN-20,654.6,1348,A065,-39.03584002,-69.19788994,1,0,0,15,2,16
12718,AEA.Nq.RCoN-22,RCoN-22,704.6,1300,A012,-39.05633293,-69.24587596,1,0,0,15,1,16
12719,APS.Nq.ADC-1031(d),ADC-1031(d),350,2500,A001,-38.86312896,-68.40582914,8,0,1,3,1,17
12720,TAU.Nq.APHe-411(h),APHe-411(h),440.9,4859,A246,-38.39802528,-69.18710158,1,1,2,29,1,23
12721,TAU.Nq.APHe-412(h),APHe-412(h),440.89,2719,A246,-38.3980241,-69.18733245,1,1,2,29,1,23
12722,TAU.Nq.APHe-421(h),APHe-421(h),999999,999999,A246,-38.39820888,-69.18710238,8,1,2,29,10,23
12723,TAU.Nq.APHe-422(h),APHe-422(h),516.15,2729,A246,-38.3982077,-69.18733202,1,1,2,29,1,23
12724,PAE.Nq.APO.x-101(h),APO.x-101(h),665.67,2944,A247,-38.51409855,-69.34090116,1,1,2,18,1,23
12725,YPF.Nq.LLL-1524(h),LLL-1524(h),514,999999,A114,-38.3707333,-68.67723462,8,1,2,2,1,23
12726,APS.Nq.Sa-1216,Sa-1216,384,2250,A001,-38.91216084,-68.47050774,6,2,0,3,1,10
12727,SHE.Nq.BAN-1004(h),BAN-1004(h),999999,999999,A022,-38.23186235,-69.02472488,6,1,2,22,1,23
12728,SHE.Nq.BAN-1003(h),BAN-1003(h),268.4,2756.81,A022,-38.23186241,-69.02483918,6,1,2,22,1,23
12729,SHE.Nq.BAN-1002(h),BAN-1002(h),269,2675.84,A022,-38.23186266,-69.0249533,6,1,2,22,10,23
12730,SHE.Nq.BAN-1001(h),BAN-1001(h),278.3,2727.09,A022,-38.23186271,-69.02506777,6,1,2,22,1,23
12731,PLU.Nq.Ce-1517(d),Ce-1517(d),273.91,2392.8,A243,-38.93364822,-68.22981057,1,2,1,25,1,10
12732,PAE.Nq.LA-410,LA-410,382.65,2718,A112,-38.77155719,-68.27640447,1,0,0,18,1,19
12733,PAE.Nq.BCeAg-131(h),BCeAg-131(h),228.29,4959,A199,-38.13254061,-68.83052717,6,1,2,18,1,23
12734,PAE.Nq.BCeBh-117(h),BCeBh-117(h),999999,999999,A199,-38.15280767,-68.78026071,6,1,2,18,1,23
12735,PAE.Nq.BCeDg-123(h),BCeDg-123(h),339.22,5568.2,A199,-38.2174966,-68.80865871,4,1,2,18,1,23
12736,PLU.Nq.Ce-1572(d),Ce-1572(d),289.41,3305.4,A243,-38.90560715,-68.28468494,6,2,1,25,1,10
12737,APS.Nq.ADC.a-1034,ADC.a-1034,462.9,2500,A001,-38.86278426,-68.42499222,4,0,0,3,1,17
12738,APS.Nq.ADC.xp-1028,ADC.xp-1028,999999,999999,A001,-38.85432172,-68.4179709,6,2,0,3,1,16
12739,APS.Nq.Sa.a-1251,Sa.a-1251,270,3000,A001,-38.90281856,-68.35856829,6,2,0,3,1,11
12740,PAE.Nq.BCeAg-130(h),BCeAg-130(h),999999,999999,A199,-38.13253819,-68.83069952,6,1,2,18,1,23
12741,PAE.Nq.BCeAf-132(h),"BCeAf-132(h)
",999999,999999,A199,-38.19023771,-68.908786,6,1,2,18,10,23
12742,YPF.Nq.RN.a-2019(d),RN.a-2019(d),999999,999999,A158,-38.74151642,-68.22481108,6,2,1,2,1,17
12743,APS.Nq.Sa-1225,Sa-1225,330.5,3000,A001,-38.915,-68.28000004,8,2,0,3,1,11
12744,PLU.Nq.Ce-1558(d),Ce-1558(d),358.68,3486.5,A243,-38.90928501,-68.22393193,8,2,1,25,1,19
12745,PLU.Nq.Ce-1563(d),Ce-1563(d),358.65,3615.5,A243,-38.90906888,-68.22393388,8,2,1,25,1,11
12746,YPF.Nq.PMo-39(I),PMo-39(I),657.03,669,A048,-37.21853117,-69.11480079,6,0,0,2,1,9
12747,YPF.Nq.RDM-116(h),RDM-116(h),619.16,3063,A155,-38.62966306,-69.394125,1,2,2,2,1,14
12748,YPF.Nq.RN-2003(d),RN-2003(d),349.6,3985,A158,-38.72603111,-68.24371499,8,2,1,2,1,17
12749,YPF.Nq.RN.a-2017(d),RN.a-2017(d),359.16,4464,A158,-38.69862805,-68.26215304,8,2,1,2,1,17
12750,YPF.Nq.SCB-147,SCB-147,1028.99,1220,A164,-37.63014695,-68.76348806,8,0,0,2,2,20
12751,YPF.Nq.RN-2015(d),RN-2015(d),351.83,3891,A158,-38.70357027,-68.24690465,1,2,1,2,1,17
12752,YPF.Nq.EOr-45,EOr-45,390.34,999999,A078,-38.00375033,-69.20733854,1,1,0,2,1,23
12753,YPF.Nq.EOr-46(h),EOr-46(h),390.37,4411,A078,-38.00375523,-69.20696075,1,1,2,2,1,23
12754,YPF.Nq.EOr-44(h),EOr-44(h),390.37,999999,A078,-38.00294895,-69.20729005,1,1,2,2,1,23
12755,YPF.Nq.EOr-43(h),EOr-43(h),390.39,999999,A078,-38.00295322,-69.20694429,1,1,2,2,1,23
12756,YPF.Nq.EOr-35,EOr-35,439.05,999999,A078,-38.01737862,-69.22448613,1,1,0,2,1,23
12757,YPF.Nq.EOr-36(h),EOr-36(h),439.08,999999,A078,-38.01737946,-69.22414442,1,1,2,2,1,23
12758,YPF.Nq.EOr-37(h),EOr-37(h),439.14,999999,A078,-38.0165577,-69.22415532,1,1,2,2,1,23
12759,YPF.Nq.EOr-38,EOr-38,439.13,2854,A078,-38.01655705,-69.22449718,1,1,0,2,1,23
12760,PBE.Nq.SCh.a-46,SCh.a-46,495.96,1912,A167,-38.02221667,-69.23936183,1,0,0,16,1,14
12761,PSF.Nq.SCh-40,SCh-40,565.1,1971,A167,-38.02725898,-69.26699097,1,0,0,16,1,14
12762,YPF.Nq.EOr-41(h),EOr-41(h),34101,3971,A078,-38.01012594,-69.17915486,1,1,2,2,1,23
12763,YPF.Nq.EOr-49(h),EOr-49(h),341.1,999999,A078,-38.01025816,-69.17915745,1,1,2,2,2,23
12764,YPF.Nq.EOr-42,EOr-42,341.02,999999,A078,-38.00998683,-69.17915839,1,1,0,2,1,23
12765,YPF.Nq.LLL-1053(d),LLL-1053(d),502.41,999999,A114,-38.32281545,-68.89250598,3,1,1,2,1,23
12766,YPF.Nq.LLL-1051(d),LLL-1051(d),502.44,999999,A114,-38.32281513,-68.89213168,4,1,1,2,1,23
12767,YPF.Nq.LLL-1050(d),LLL-1050(d),502.41,999999,A114,-38.32341185,-68.89207514,6,1,1,2,1,23
12768,YPF.Nq.LLL-1052(d),LLL-1052(d),502.41,999999,A114,-38.32340832,-68.89252656,4,1,1,2,1,23
12769,YPF.Nq.LLL-1209(d),LLL-1209(d),497.67,999999,A114,-38.34383189,-68.86852506,4,1,1,2,1,23
12770,YPF.Nq.LCav-15,LCav.x-15,487.53,2795,A197,-38.29200191,-68.80830788,6,1,0,2,10,23
12771,YPF.Nq.AT.ia-160(d),AT.ia-160(d),623.22,2255,A117,-38.72421992,-68.88049393,0,0,1,2,1,13
12772,YPF.Nq.LCav-12(h),LCav-12(h),430.84,5065,A197,-38.32758312,-68.68608399,4,1,2,2,1,23
12773,YPF.Nq.LCav-13(h),LCav-13(h),430.83,5247,A197,-38.32770113,-68.68608428,8,1,2,2,1,23
12774,YPF.Nq.LCav-14(h),LCav-14(h),999999,999999,A197,-38.32785434,-68.68608602,8,1,2,2,10,23
12775,PSA.Nq.DCS.x-101,DCS.x-101,476,851,A119,-37.80074522,-68.31830439,6,0,0,19,2,4
12776,YPF.Nq.BN-83(d),BN-83(d),600.67,3252,A117,-38.71081754,-68.87644371,6,2,1,2,1,10
12777,SHE.Nq.BAN-1009(h),BAN-1009(h),289,999999,A022,-38.18755144,-69.04956282,6,1,2,22,1,23
12778,SHE.Nq.BAN-1008(h),BAN-1008(h),269,999999,A022,-38.1875514,-69.049677,6,1,2,22,1,23
12779,SHE.Nq.BAN-1007(h),BAN-1007(h),269,999999,A022,-38.18755133,-69.04979111,6,1,2,22,10,23
12780,SHE.Nq.BAN-1006(h),BAN-1006(h),269,2796,A022,-38.18755133,-69.04990526,6,1,2,22,1,23
12781,AME.Nq.CLN.x-1001(h),CLN.x-1001(h),999999,2943.8,A261,-37.63641966,-69.45669059,5,1,2,30,2,23
12782,PAE.Nq.BCeDi-120(h),BCeDi-120(h),322.19,5120,A199,-38.21736663,-68.74084443,6,1,2,18,1,23
12783,PAE.Nq.LA-287(d),LA-287(d),374.37,2118,A112,-38.73460325,-68.26968914,8,2,1,18,1,23
12784,PAE.Nq.LA-406,LA-406,375.6,2685,A112,-38.76316271,-68.25460998,1,0,0,18,1,19
12785,PAE.Nq.LA-178,LA-178,497.22,4475,A112,-38.64829829,-68.6290989,8,2,0,18,1,10
12786,PAE.Nq.LA-185(d),LA-185(d),497.2,4560,A112,-38.64816473,-68.62817422,1,2,1,18,1,10
12787,PAE.Nq.LA-187(d),LA-187(d),519.74,4650,A112,-38.64179939,-68.63422007,1,2,1,18,1,10
12788,PAE.Nq.LA-186,LA-186,519.74,4529.2,A112,-38.64180272,-68.63439863,1,2,0,18,1,10
12789,PAE.Nq.LA-196(d),LA-196(d),382.98,4200,A112,-38.72270779,-68.28358565,1,2,1,18,1,10
12790,PLU.Nq.Ce-1515(d),Ce-1515(d),273.91,2300.57,A243,-38.93353999,-68.22980999,1,2,1,25,1,19
12791,PLU.Nq.Ce-1562(d),Ce-1562(d),358.68,3546,A243,-38.90917599,-68.22393302,1,2,1,25,1,11
12792,YPF.Nq.Laj-185(d),Laj-185(d),677.74,999999,A117,-38.753077,-68.897052,8,2,1,2,1,10
12793,YPF.Nq.Laj-214(d),Laj-214(d),591.64,2956,A117,-38.757108,-68.91349199,1,2,1,2,1,10
12794,YPF.Nq.Laj-215(d),Laj-215(d),622.37,3748,A117,-38.75743899,-68.90562,8,2,1,2,1,16
12795,YPF.Nq.LaMa-5(d),LaMa-5(d),1847.93,2958,A109,-37.75866,-68.90968799,8,0,1,2,1,4
12796,YPF.Nq.LmS.ia-LL29(d),LmS.ia-LL29(d),842.92,1214,A048,-37.31958399,-69.20624499,8,0,1,2,1,0
12797,PLU.Nq.Ce.c-1585,Ce.c-1585,999999,1020,A243,-38.88677829,-68.24398101,8,0,0,25,10,20
12798,YPF.Nq.ETr.a-10,ETr.a-10,666,2720,A117,-38.69970914,-68.73310015,6,0,0,2,10,24
12799,YPF.Nq.LLL-771(h),LLL-771(h),430.02,3010.3,A117,-38.54971099,-68.65762385,1,0,2,2,1,21
12800,YPF.Nq.LLL-855(h),LLL-855(h),999999,3029,A117,-38.51743937,-68.66175465,8,0,2,2,1,21
12801,PLU.Nq.Ce-1569(d),Ce-1569(d),356.52,3932,A243,-38.90469592,-68.19134786,1,2,1,25,1,11
12802,PLU.Nq.Ce-1297(d),Ce-1297(d),270.4,3113,A243,-38.93372102,-68.19821483,1,2,1,25,1,11
12803,TA.Nq.AP-145,AP-145,402.5,1683,A246,-38.40086368,-69.15270414,1,0,0,29,1,14
12804,YPF.Nq.RDM-98(d),RDM-98(d),580.47,999999,A155,-38.62147319,-69.41159671,6,2,1,2,1,14
12805,YPF.Nq.RDM-113(h),RDM-113(h),580,2898,A155,-38.62133685,-69.41091511,1,2,2,2,1,14
12806,YPF.Nq.RDM-109(h),RDM-109(h),597.21,999999,A155,-38.61689135,-69.42329858,6,2,2,2,1,14
12807,YPF.Nq.RDM-110(h),RDM-110(h),597,3109,A155,-38.61720832,-69.42330652,6,2,2,2,2,14
12808,YPF.Nq.RDM-97(d),RDM-97(d),648.03,999999,A155,-38.60395922,-69.42823581,6,2,1,2,1,14
12809,YPF.Nq.RDM-96(d),RDM-96(d),647.96,1630,A155,-38.60393079,-69.42862346,6,2,1,2,1,14
12810,YPF.Nq.RDM.a-43(d),RDM.a-43(d),624.02,1890,A155,-38.60256883,-69.38297186,6,2,1,2,1,14
12811,YPF.Nq.RDM-93(d),RDM-93(d),624.07,2750,A155,-38.60257061,-69.38340115,6,2,1,2,1,14
12812,YPF.Nq.RDM-131(d),RDM-131(d),491.66,999999,A155,-38.61050154,-69.31105284,8,2,1,2,1,14
12813,YPF.Nq.RDM-77,RDM-77,502.64,999999,A155,-38.60461511,-69.29630807,6,2,0,2,1,14
12814,YPF.Nq.RDM-65(d),RDM-65(d),581.52,1970,A155,-38.58458247,-69.29032555,6,2,1,2,1,14
12815,YPF.Nq.RDM-208(h),RDM-208(h),713,2997,A155,-38.55027066,-69.34225071,1,2,2,2,1,14
12816,YPF.Nq.RDM-209(h),RDM-209(h),712.91,999999,A155,-38.55027974,-69.34259513,8,2,2,2,2,14
12817,YPF.Nq.RDM-100(d),RDM-100(d),635.6,999999,A155,-38.62161752,-69.34797316,6,2,1,2,1,14
12818,YPF.Nq.RDM-101(d),RDM-101(d),553.9,999999,A155,-38.62518061,-69.29738943,6,2,1,2,2,14
12819,YPF.Nq.RDM-117(d),RDM-117(d),619.11,1870,A155,-38.62996235,-69.3943837,8,2,1,2,1,14
12820,YPF.Nq.RDM-99,RDM-99,603.85,1843,A155,-38.62205362,-69.38837199,6,2,0,2,1,14
12821,YPF.Nq.RDM-114(h),RDM-114(h),588.96,2843,A155,-38.61717969,-69.39998986,6,2,2,2,1,14
12822,YPF.Nq.RDM-188(h),RDM-188(h),588.9,2954,A155,-38.61753916,-69.40019243,8,2,2,2,1,14
12823,YPF.Nq.RDM-189(d),RDM-189(d),618.96,1835,A155,-38.61263633,-69.36466276,1,2,1,2,1,14
12824,YPF.Nq.RDM-37(d),RDM-37(d),641.85,1804.76,A155,-38.57446265,-69.34856289,6,2,1,2,1,14
12825,YPF.Nq.RDM-45,RDM-45,640.52,1939,A155,-38.57452056,-69.34819318,6,2,0,2,1,14
12826,YPF.Nq.RDM-203(h),RDM-203(h),581.29,2898,A155,-38.58559345,-69.35067469,8,2,2,2,1,14
12827,YPF.Nq.RDM-59(d),RDM-59(d),565.3,1718,A155,-38.58865783,-69.34164773,6,2,1,2,1,14
12828,YPF.Nq.RDM-204(h),RDM-204(h),577.7,2991,A155,-38.5853423,-69.33845538,8,2,2,2,1,14
12829,YPF.Nq.RDM-70(d),RDM-70(d),587.91,999999,A155,-38.58956468,-69.32432998,6,2,1,2,1,14
12830,YPF.Nq.RDM-200(h),RDM-200(h),705.49,1756.6,A155,-38.56076039,-69.35888281,8,2,2,2,2,14
12831,YPF.Nq.RDM-201(h),RDM-201(h),690.73,3078,A155,-38.54027081,-69.33039116,1,2,2,2,1,14
12832,YPF.Nq.RDM-50,RDM-50,712.32,1854,A155,-38.54992775,-69.34225007,1,2,0,2,1,14
12833,YPF.Nq.RDM-214(h),RDM-214(h),712.67,3095,A155,-38.56350649,-69.3186698,1,2,2,2,1,14
12834,YPF.Nq.RDM-143(d),RDM-143(d),508.95,1838,A155,-38.59773704,-69.25283778,1,2,1,2,1,14
12835,YPF.Nq.RDM-81(d),RDM-81(d),490.25,999999,A155,-38.60127929,-69.27992276,6,2,1,2,1,14
12836,YPF.Nq.RDM-90(d),RDM-90(d),503.34,1742,A155,-38.60308014,-69.32994351,6,2,1,2,1,14
12837,YPF.Nq.RDM-202(h),RDM-202(h),680,3078,A155,-38.54978982,-69.29625909,8,2,2,2,1,14
12838,PEL.Nq.MDM-1013(h),MDM-1013(h),253.77,5800,A253,-38.22500435,-68.67637097,8,1,2,17,10,23
12839,VOG.Nq.MDM-2014(h),MDM-2014(h),353.7,5800,A253,-38.22500403,-68.67625677,4,1,2,17,1,23
12840,VOG.Nq.MDM-2015(h),MDM-2015(h),353.7,5800,A253,-38.22500372,-68.67614257,4,1,2,17,1,23
12841,VOG.Nq.MDM-2016(h),MDM-2016(h),353.6,5800,A253,-38.2250034,-68.67602837,4,1,2,17,1,23
12842,WIN.Nq.AF.x-2,AF.x-2,278.31,2855,A013,-38.08496306,-68.70817678,6,1,0,7,1,23
12843,YPF.Nq.LACh-62(h),LACh-62(h),448.8,999999,A096,-38.2674482,-68.60460441,8,1,2,2,1,23
12844,YPF.Nq.LACh-60(h),LACh-60(h),448.99,2956,A096,-38.26745078,-68.60483545,4,1,2,2,1,23
12845,YPF.Nq.LACh-59(h),LACh-59(h),448.55,3130,A096,-38.26745118,-68.60494836,4,1,2,2,1,23
12846,YPF.Nq.RN-2001(d),RN-2001(d),999999,999999,A158,-38.72545831,-68.23755482,8,2,1,2,1,17
12847,YPF.Nq.LLL-766(h),LLL-766(h),999999,999999,A114,-38.4380699,-68.58117772,8,0,2,2,1,21
12848,YPF.Nq.RN.a-2012(d),RN.a-2012(d),999999,999999,A158,-38.70144162,-68.27557331,8,2,1,2,1,17
12849,TAU.Nq.LEsc.x-4,LEsc.x-4,907,3716,A099,-37.61949966,-69.33985947,4,1,0,29,2,23
12850,XOM.Nq.LaI.x-3(h),LaI.x-3(h),951,3550,A200,-37.56413545,-69.278772,6,1,2,8,2,23
12851,YPF.Nq.CNo.x-1,CNo.x-1,484,3186,A193,-37.90642547,-69.35036215,3,0,0,16,0,7
12852,TAU.Nq.LEsc.x-3,LEsc.x-3,858.46,4919,A099,-37.71186021,-69.20663694,4,1,0,29,1,23
12853,YPF.Nq.BdT.x-5,BdT.x-5,918.84,999999,A032,-37.54341028,-69.08607453,6,1,0,2,10,23
