DEPTH_m,LATITUDE,LONGITUDE,FM_ID
2711,-38.03259831,-68.28413955,17
2320,-38.00386104,-68.33384018,19
2179,-38.00776051,-68.33177437,19
2904,-37.99035271,-68.32897626,17
2800,-37.99176012,-68.3157195,17
2930,-38.00276134,-68.31570199,17
2623,-37.97736545,-68.34654749,19
2800,-38.15058805,-68.28019721,22
2800,-38.15192739,-68.27629614,19
2800,-38.14904675,-68.28485396,22
2804,-38.1452793,-68.2887643,22
2800,-38.14452508,-68.28311577,19
2759,-38.14395946,-68.29467242,19
2803,-38.1410829,-68.28660085,22
2824,-38.13755723,-68.29017876,22
2807,-38.14539576,-68.27982673,22
2802,-38.14089436,-68.29350283,22
2750,-38.14277278,-68.29092401,22
2800,-38.15583354,-68.27351745,22
2900,-38.16914592,-68.27746637,22
2500,-38.08894333,-68.2610348,22
2972,-38.04340546,-68.2878276,17
2873,-38.02630971,-68.29518229,17
2885,-38.01607951,-68.29517319,17
3000,-38.01298643,-68.30748661,17
2099,-38.03687717,-68.31057812,19
2070,-38.04027254,-68.30625904,19
2110,-38.03766241,-68.32138844,19
2062,-38.03215134,-68.32232364,19
2065,-38.03126636,-68.3130633,19
2109,-38.03400597,-68.31615376,19
2056,-38.02903542,-68.31675505,19
2070,-38.0298259,-68.33418686,19
2593,-38.02433228,-68.3183901,19
2338,-38.02138953,-68.33434993,19
2105,-38.02054107,-68.33734651,19
2910,-38.01122124,-68.28226895,17
2103,-38.01293612,-68.34267278,19
2065,-38.0011972,-68.34882221,19
2400,-37.99853712,-68.35937466,22
2345,-37.99820161,-68.35388504,19
2363,-37.99386201,-68.36102127,19
2367,-37.99288361,-68.35485341,19
2103,-37.98589987,-68.36309243,19
2418,-37.98199448,-68.37941122,19
2463,-37.98188544,-68.36672882,19
2844,-37.98263848,-68.34999406,19
2304,-37.97521073,-68.37838312,19
2403,-37.96583547,-68.37819055,19
2891,-37.96685381,-68.37091652,19
2400,-37.97055284,-68.38193221,19
2300,-37.97086897,-68.37565482,19
2119,-37.87679512,-68.42646742,19
2100,-37.88026894,-68.41978536,19
2100,-37.88306309,-68.41552271,19
2103,-37.88451526,-68.42086336,19
2130,-37.88533566,-68.42763585,19
2210,-37.88958934,-68.43164881,19
2109,-37.892735,-68.43432585,19
2222,-37.88905749,-68.43945216,19
2631,-37.8979479,-68.43229104,19
2250,-37.90185825,-68.43631911,19
2100,-37.89988117,-68.42054115,19
2229,-37.9067993,-68.42843104,19
2140,-37.90532168,-68.43877192,19
2131,-37.90725587,-68.43510553,19
2420,-37.91186191,-68.43670356,19
2640,-37.91196572,-68.42886158,19
2281,-37.89530961,-68.42209353,19
2569,-37.89312972,-68.41527047,19
2130,-37.89766259,-68.41098033,19
3281,-38.15477655,-68.64619251,19
3409,-38.17234218,-68.6099844,13
3373,-38.15358895,-68.50434651,23
3507,-38.17207936,-68.55826667,13
3213,-38.11535184,-68.38066596,22
3243,-38.13696385,-68.39400903,22
2778,-38.12513514,-68.32495192,22
2792,-38.1246523,-68.33084134,23
2730,-38.11988982,-68.32964538,22
2750,-38.12925786,-68.32099071,22
2754,-38.13374272,-68.31729623,22
4105,-38.1466954,-68.32484925,22
2841,-38.14744943,-68.30357881,22
2950,-38.14631134,-68.33918234,22
3070,-38.15594556,-68.33327855,22
3083,-38.15985147,-68.34103132,22
3070,-38.16042066,-68.33560742,22
2980,-38.16307272,-68.33378181,22
3314,-38.17781133,-68.39258237,22
3447,-38.19991539,-68.45230635,23
3360,-38.21948241,-68.4970739,22
3342,-38.22287672,-68.50221755,22
3557,-38.22292896,-68.48716076,13
3350,-38.2265369,-68.49525383,22
3377,-38.23112106,-68.49402372,22
3350,-38.22895654,-68.50388461,22
3350,-38.23154566,-68.50322416,22
3537,-38.23454571,-68.51752417,22
3540,-38.23758764,-68.53167686,4
3350,-38.21696862,-68.51412967,22
3345,-38.22122455,-68.50521864,22
1414,-37.30145198,-69.3501047,0
1118,-37.30048107,-69.32402322,0
1342,-37.30162249,-69.27107286,0
1508,-37.36249194,-69.29569652,9
1161,-37.3520329,-69.28012501,0
1460.5,-37.40098762,-69.40658548,9
1413.5,-37.40352685,-69.37998964,9
1430,-37.43144346,-69.321186,9
1501,-37.3960966,-69.28235559,9
1113,-37.34867971,-69.04525776,0
1142,-37.34327071,-69.05211605,0
1198,-37.33930483,-69.08543738,0
2808,-37.70559778,-68.91376967,4
2900,-37.72076009,-68.91207762,14
3111,-38.33134538,-68.79700543,23
3107,-38.30158099,-68.81369949,23
3049,-38.3314822,-68.89404778,19
3060,-38.34749002,-68.8749777,23
3011,-38.34830082,-68.87498775,23
4237,-38.63315318,-68.6621878,13
2831,-38.72615104,-69.09739034,23
999999,-38.83233722,-68.70396366,24
2746.3,-38.92891806,-68.25176768,11
2096.57,-38.81879668,-69.29663659,7
2967,-38.18428216,-68.66426829,19
3509,-38.22290493,-68.53013894,13
3330,-38.2206536,-68.53140345,22
1797,-38.83086772,-68.74616877,22
1757,-38.83872294,-68.72981861,22
1765,-38.8401542,-68.71278399,22
1787,-38.83787028,-68.71445515,22
1735,-38.84167057,-68.71586706,22
1729,-38.84781612,-68.69596291,22
1773,-38.85094952,-68.65678056,22
3400,-38.3365571,-68.43962595,21
2200,-38.83481508,-68.63050572,13
2201,-38.8398558,-68.62969523,13
2110,-38.83970555,-68.62515575,13
1782,-38.85189865,-68.64374599,10
1975,-38.8461373,-68.62377661,13
2103.03,-38.84519285,-68.6287167,13
1811,-38.85092208,-68.65298152,22
1783,-38.85142084,-68.6484193,22
1827,-38.85303894,-68.63930396,10
1897,-38.85100114,-68.63807359,7
1834,-38.85455372,-68.63513061,22
1933,-38.85284275,-68.62957754,22
3325,-38.85835267,-68.64104787,10
2500,-38.85829406,-68.63176932,10
1890,-38.86091366,-68.63582395,10
1920,-38.85918216,-68.62833265,22
2460,-38.85672838,-68.6238213,10
2618,-38.86656124,-68.61004088,10
2253,-38.85949092,-68.65969672,10
1830,-38.86008515,-68.65275496,22
1926,-38.85379148,-68.64919015,22
2527,-38.88534408,-68.55124179,13
3250,-38.87614379,-68.57765542,10
1510,-38.87244789,-68.69765207,13
1578,-38.87126543,-68.70301291,11
1567,-38.8696189,-68.70736498,11
1477,-38.87051047,-68.71199347,4
1551,-38.86821725,-68.71025132,11
1605.02,-38.86650583,-68.716966,11
1575,-38.86842615,-68.71527599,12
1500.5,-38.87006871,-68.7205217,11
1701,-38.87174713,-68.71650648,10
1556,-38.86743409,-68.71930535,11
1522,-38.8654736,-68.72574926,11
1618,-38.86588542,-68.72561983,11
1448,-38.86594651,-68.7325605,11
1554.2,-38.86475912,-68.72978462,11
1619,-38.86198823,-68.73592816,11
1500,-38.86025338,-68.75112218,11
1501,-38.86195526,-68.74731914,11
1438,-38.85815984,-68.75714073,10
1670,-38.86318778,-68.76394822,11
2842,-38.86767211,-68.75705272,11
2842,-38.87178156,-68.75023797,11
1948,-38.85329774,-68.72477992,22
1875,-38.82683054,-68.72819145,13
1877,-38.82996958,-68.71727357,13
2009.02,-38.8229938,-68.73696223,13
2145,-38.82078879,-68.70531032,13
1462,-38.90861674,-68.69691476,7
1628,-39.2409454,-69.2877334,15
1314,-39.25412455,-69.18108419,15
1200,-39.26914194,-69.17964409,15
1153,-39.34252336,-69.27999496,15
1154,-39.36451261,-69.23938327,15
2425,-38.68518934,-69.90924013,15
1066,-39.10713516,-69.25403633,10
1456,-38.9047856,-69.17682938,2
1473,-38.91202353,-69.17129635,2
1478,-38.91449052,-69.17209277,2
1130,-39.0251196,-68.98758599,99
2260,-37.47211006,-69.00092699,14
2260,-37.49975919,-68.97417041,14
2260,-37.50089325,-68.96914878,14
3162,-38.33915158,-68.66406319,23
3240,-38.33915069,-68.66372005,23
3219,-38.33996236,-68.66405967,23
3272,-38.33996146,-68.66371653,23
3240,-38.33986676,-68.65185458,23
1150,-39.0248854,-68.98758603,99
2860,-38.21357699,-68.95319551,19
2922,-38.22342129,-68.91655579,23
4359,-38.55670628,-68.53209978,21
3899,-38.55676731,-68.53231455,21
3448,-38.62809272,-68.42528871,19
3218,-38.69113465,-68.51369434,21
2970,-38.68129435,-68.51684484,23
3200,-38.67362135,-68.54686656,21
3213,-38.67817341,-68.57346378,21
3342,-38.68344024,-68.5602764,21
999999,-38.69029858,-68.5567572,21
3263,-38.67283383,-68.57775104,21
3227,-38.6668621,-68.58228048,21
3197,-38.67163677,-68.58761201,21
3206,-38.6671703,-68.57423408,21
3169,-38.662617,-68.59552209,21
3165,-38.66117248,-68.58730439,21
3150,-38.64964397,-68.60847274,21
3210,-38.64733956,-68.59076351,21
3140,-38.65544468,-68.60879001,21
3110,-38.66116907,-68.61102144,21
3212,-38.64436684,-68.61875641,21
3222,-38.64470118,-68.64197377,21
3251,-38.64039857,-68.63024148,21
3120,-38.64904954,-68.63087415,21
3200,-38.66138126,-68.6386738,21
3513,-38.66281759,-68.62986395,21
3182,-38.66658168,-68.59946915,21
3235,-38.671998,-68.56872061,21
3470,-38.66298222,-68.55853222,21
3475,-38.66258247,-68.55745318,21
3214,-38.66859828,-68.53670461,19
3268,-38.68325045,-68.52260086,21
2605,-38.69478537,-68.4894239,19
3285,-38.69731658,-68.48601855,19
2593,-38.70163048,-68.489649,19
2601,-38.70426113,-68.47686116,19
2555,-38.71132118,-68.46843285,19
2568,-38.7242007,-68.46646544,19
3249,-38.7054618,-68.39794337,21
2923,-38.77483065,-68.34072378,21
3201,-38.77614666,-68.29629504,19
2950,-38.78171947,-68.30700824,19
3194,-38.77497955,-68.28603759,21
3004,-38.73196529,-68.29571469,19
3051,-38.74269398,-68.28674061,19
2928,-38.73336956,-68.27795772,19
2926,-38.71685092,-68.29213235,19
3201,-38.74772209,-68.24856662,19
3254,-38.63564011,-68.5925649,21
3330,-38.20896327,-68.49909296,22
3350,-38.21101208,-68.49756979,22
3500,-38.21397252,-68.49573716,22
3485,-38.21271706,-68.54109534,13
4009,-38.21645048,-68.53613546,22
3159.3,-38.2083778,-68.52679446,22
3300,-38.21590283,-68.52005302,22
4818,-38.21272113,-68.5142649,22
3375,-38.21909391,-68.52487112,22
3300,-38.22630229,-68.53523684,22
3330,-38.22559783,-68.52687479,22
3340,-38.22419835,-68.52411705,22
3327,-38.22317993,-68.52061047,22
3332,-38.22542744,-68.5424323,22
3435,-38.19976098,-68.56700367,22
3557,-38.23626995,-68.62630839,22
3345,-38.24004422,-68.62398177,22
3621,-38.22687023,-68.59767855,22
3120,-38.14354697,-68.3462069,23
1992,-38.13347399,-69.35457828,14
2435,-38.83449,-69.17065,23
1320,-37.35440045,-69.22239952,0
1226,-37.34687528,-69.24379155,0
1402,-37.34040718,-69.30868808,0
1154,-37.31987556,-69.27624128,0
3400,-38.75298348,-68.8308547,10
3140,-38.1354125,-68.38837119,22
3150,-38.13113947,-68.38709037,22
3500,-38.21124438,-68.51904241,22
3380,-38.2352648,-68.4920186,22
3100,-38.15725526,-68.34603534,22
2940,-38.1503531,-68.34313362,22
3051,-38.1531106,-68.33769408,22
1220,-38.82156075,-68.92107648,24
1150,-39.0248854,-68.98758603,99
1386.5,-37.33875237,-69.30804196,0
2113,-37.25219713,-69.65284725,9
3366,-37.22940725,-69.6585816,14
3104,-37.22887745,-69.65071758,14
2466,-37.22968249,-69.68188872,14
3791,-37.24912522,-69.67537869,14
999999,-37.25127358,-69.66055403,24
1660,-37.25718781,-69.65168157,9
2926,-37.26259806,-69.65138435,9
1757,-37.26360556,-69.65897134,9
4008,-37.26684761,-69.66227905,9
2268,-37.26744624,-69.65509623,9
1993,-37.27082231,-69.65831182,0
2580,-37.27127623,-69.65219474,14
3064,-37.27746194,-69.66335601,14
2260,-37.28163219,-69.655404,0
1780,-37.28183666,-69.65079189,9
2811,-37.28507012,-69.66421405,0
1563,-37.2850989,-69.66038619,9
2387,-37.28718259,-69.67736943,14
2251,-37.28795347,-69.67069942,0
1765,-37.28891988,-69.65724379,0
1651,-37.2921526,-69.66097607,9
3485,-37.28088717,-69.63516297,9
2318,-37.29805955,-69.66891133,0
1845,-37.29775762,-69.66380065,9
2793,-37.29808667,-69.65761253,14
1890,-37.30289393,-69.66975151,0
3000,-37.30461496,-69.65725304,14
2016,-37.30962474,-69.67199641,0
1765,-37.30862469,-69.67013841,9
2780,-37.3095296,-69.66587826,9
1850,-37.31131651,-69.66077121,9
3080,-37.31758347,-69.66481632,9
2720,-37.31666479,-69.6746199,0
1962,-37.31494101,-69.68006117,9
1726,-37.32418895,-69.66860183,9
3150,-37.32941863,-69.67694438,9
3020,-37.33530858,-69.68311498,24
3592,-37.34688563,-69.68882336,19
3867,-37.35120014,-69.67472495,0
999999,-37.35027882,-69.65556168,24
1969,-37.27154076,-69.6454993,9
3594,-37.3440889,-69.65108034,14
3238,-38.34067753,-68.65185082,23
3221,-38.33500956,-68.64962887,23
799,-36.94702494,-69.99326571,7
1299,-37.20906201,-70.26155369,7
2626,-38.77618579,-69.80391215,0
921,-38.7839499,-69.81393366,7
1850,-38.81213186,-70.0495132,19
2105,-38.8096035,-70.0502396,14
2348,-38.75147596,-69.93860228,7
2718,-38.75008824,-69.88997625,23
2531,-38.87073001,-70.00594332,14
745,-39.56448697,-69.38817657,18
874,-39.57025302,-69.39532653,18
1021,-39.54405508,-69.37152814,18
2425,-39.54453217,-69.36923936,15
965,-39.54355927,-69.24173506,18
1423,-39.34972479,-69.51179083,18
2443,-39.35144454,-69.50927979,18
1430,-39.34999674,-69.51590053,18
1430,-39.34836563,-69.50813745,18
1501,-39.3520088,-69.51292967,18
1425,-39.34963079,-69.53743828,18
2383.98,-38.74333581,-68.84219216,13
2316,-38.75972579,-68.80357945,13
3350,-38.91443886,-68.19485786,19
3200,-38.08480403,-68.52372771,13
2110,-38.90514076,-68.48134431,10
3054,-37.71586804,-68.92809796,14
1743,-37.71579509,-68.90689867,14
2918,-37.71579605,-68.90689978,14
2870,-37.71602482,-68.90660318,14
2867,-37.71581948,-68.90638452,14
2725,-37.71479872,-68.89545121,14
2796,-37.71444344,-68.89572515,20
2761,-37.71484554,-68.89495106,14
2690,-37.76834072,-68.89392969,14
2835,-37.7305639,-68.87317935,14
2849,-37.72722125,-68.89111678,20
3059,-37.72739766,-68.89113762,14
2790,-37.72069291,-68.87988583,20
2882,-37.71911612,-68.89191275,14
2784,-37.71452872,-68.89527761,14
2785,-37.71499814,-68.89582174,14
2781,-37.6996101,-68.93677754,20
2590,-37.6971232,-68.91581081,14
2706,-37.69760053,-68.91545593,14
2615,-37.69845532,-68.91623801,14
2600,-37.69611375,-68.91906524,14
3627,-37.69196002,-68.91908904,14
2587,-37.69274552,-68.90847805,14
2550,-37.68571355,-68.90766124,14
2578,-37.68588984,-68.90814572,14
2594,-37.68621993,-68.90835678,14
2464,-37.68438876,-68.91819501,14
2633,-37.68332163,-68.89623328,14
2420,-37.67585739,-68.90998494,14
3257,-37.65855499,-68.93619545,14
3150,-37.64591803,-68.89556797,22
2660,-37.69738372,-68.90212953,14
2650,-37.69763673,-68.90188402,14
2660,-37.69785467,-68.90246858,14
2685,-37.69879901,-68.90145411,14
3210,-38.0554452,-68.62272314,23
3210,-38.102874,-68.50914139,13
2260,-37.81263296,-68.62669213,24
2264,-37.82868814,-68.55971923,24
2634,-37.84380147,-68.57704985,19
2170,-37.84134478,-68.5712791,24
2375,-37.84568364,-68.55553718,15
2383,-37.84737978,-68.54730241,24
2410,-37.83435892,-68.54188222,24
2289,-37.8409719,-68.54423196,24
2624,-37.85589623,-68.54188978,24
2882,-37.84910735,-68.53946854,24
2647,-37.8485401,-68.534345,7
2349,-37.82115076,-68.58997306,24
2586,-37.48006121,-68.92956188,14
2213,-37.49520259,-68.96275812,14
2204,-37.49277807,-68.97672526,14
2281,-37.50192273,-68.98523729,14
2109.15,-37.50264934,-68.98982838,14
2284.1,-37.50342085,-68.98978936,14
2250,-37.50842493,-68.9642977,14
2350,-37.49219351,-68.98886851,14
2248,-37.48975506,-68.98413576,14
2288,-37.48521393,-69.00556998,14
2312,-37.48561873,-68.9736021,14
2300,-37.49661969,-68.96668996,0
3300,-37.64326792,-69.00176181,23
4455,-37.65348391,-68.98743988,22
1270,-37.39992375,-69.36004849,9
1250,-37.40046189,-69.35682739,9
1292,-37.39986914,-69.35994068,9
1452,-37.38519864,-69.24856969,20
1495,-37.39500742,-69.28095257,9
1320,-37.38179499,-69.25845892,20
2514,-37.56054014,-68.66024962,15
2464,-37.65578516,-68.58656776,4
2568,-37.66745071,-68.53840092,12
2431,-37.70506193,-68.63214869,19
2499,-37.71751102,-68.64170442,4
2462,-37.72836819,-68.63791032,19
3500,-37.72749844,-68.62699364,13
2947,-37.76654549,-68.62581299,24
2878,-37.57669255,-68.80149561,4
1392,-37.32665898,-69.28762651,0
3220,-37.19881328,-69.50218989,13
2939,-37.22713751,-69.53208988,14
1960,-37.21296762,-69.50209489,0
3588,-37.3149401,-69.58764715,19
3949,-38.32245337,-70.1682265,24
1840,-39.08430061,-69.21234064,10
2800,-39.08430061,-69.21234064,10
700,-39.08760213,-69.22997512,10
2678,-37.60616877,-68.8154313,22
186,-37.6598707,-68.78887624,22
2284,-37.66005282,-68.77746797,0
1876,-37.67453178,-68.66246357,20
4404,-37.67671806,-69.09267854,23
3543,-38.63697715,-68.57997528,21
2307,-38.73978896,-68.87683359,13
1030,-37.30717047,-69.31574477,0
1407,-37.34040718,-69.30868808,0
1640,-37.30356638,-69.36242225,0
1124,-37.36112655,-69.03378615,0
4709,-37.78558258,-68.7852134,16
2653,-37.87518847,-68.66617717,12
2450,-37.86767727,-68.66656751,12
2967,-38.35825306,-69.29353721,14
1452,-39.35191546,-69.57892045,18
3019,-37.56245476,-68.85855684,14
3046.9,-37.55501757,-68.96928831,14
2239,-37.3745683,-68.77722552,20
2026,-37.385614,-68.74814552,20
1521,-37.45906072,-68.64725024,4
1602,-37.46694858,-68.64568732,0
994,-37.46431553,-68.51038842,4
1225,-37.46580313,-68.50585311,19
733,-37.45717881,-68.54003644,4
940,-37.45727881,-68.53983644,4
1320,-37.46101026,-68.53730189,4
650,-37.46221328,-68.53283983,4
726,-37.46291117,-68.52721994,4
713,-37.4614294,-68.52547623,4
631,-37.46424979,-68.52424708,4
624,-37.46557584,-68.52129526,4
614,-37.46329905,-68.51950725,4
718,-37.46460949,-68.51669776,4
602,-37.46536757,-68.51338703,4
1150,-37.46319793,-68.51178843,4
1429,-37.46916655,-68.52264193,4
1350,-37.47014282,-68.56087425,20
1890,-37.44365797,-68.72034462,12
1763,-37.4408848,-68.71058894,20
1591,-37.57724711,-68.48162333,12
1980,-37.43055629,-68.85367753,20
1200,-37.46495723,-68.83789154,20
1760,-37.51791948,-68.54984071,12
1787,-37.52201811,-68.50178655,12
611,-37.17445068,-69.50912532,8
612,-37.17677473,-69.4823426,8
1352,-37.17877534,-69.46188333,8
1135,-37.18754776,-69.482665,8
2225,-37.18536834,-69.49730189,24
1259,-37.18545256,-69.49699986,8
1132,-37.18395008,-69.47212666,8
1251,-37.17248687,-69.45910211,9
3000,-37.92944597,-68.57761715,19
999999,-37.5932583,-68.41767048,19
1339,-37.62498526,-68.32556357,19
1405,-37.65882173,-68.27188131,19
1420,-37.68385343,-68.32149991,19
1732,-37.60402323,-68.40139064,19
3460,-38.9175668,-68.21202477,11
2551.8,-38.91701511,-68.21661765,10
2500,-38.91791569,-68.21935564,10
3063,-38.9202834,-68.24242705,10
3100.29,-38.92110468,-68.25022843,10
3350,-38.91417739,-68.19528477,11
2617,-38.91109533,-68.20228937,10
2620,-38.9112455,-68.20543867,13
3595,-38.9124277,-68.21264677,10
2550,-38.91199114,-68.21615224,10
2534,-38.91258357,-68.21954538,10
2500,-38.90766292,-68.22114452,13
2530,-38.91039847,-68.22126402,10
2550,-38.90801644,-68.21339386,10
2976,-38.90718104,-68.21701513,13
2662,-38.90210867,-68.20589511,10
2700,-38.90669477,-68.19644193,10
2705,-38.90687765,-68.18604366,13
1700,-37.54161615,-68.55105753,19
338,-39.59250834,-69.33619066,1
348,-39.59224028,-69.33434078,1
322,-39.59227669,-69.33270392,1
347,-39.59101799,-69.33361198,1
353.5,-39.59089143,-69.33186559,1
344,-39.59207403,-69.33088532,1
347,-39.59076737,-69.32994415,1
587,-39.59207442,-69.3290978,1
316,-39.59420738,-69.32684559,1
320,-39.59531663,-69.32409677,1
658,-39.59447375,-69.33632606,1
588,-39.59704892,-69.33178216,18
321,-39.59955281,-69.33339881,1
323,-39.59875921,-69.32199549,1
635,-39.60170147,-69.32491702,99
698,-39.60456603,-69.31951673,18
500,-39.60358623,-69.31711956,1
1716,-39.53131605,-69.55681937,6
1041,-39.59747333,-69.50175031,18
1945,-39.13413586,-68.64625586,7
3338,-38.53990935,-68.54468692,21
4155,-38.5479902,-68.65001729,21
4147,-38.54819733,-68.63847036,21
3317,-38.54802338,-68.63844647,3
3783,-38.54853193,-68.63205496,21
3270,-38.54835702,-68.63203367,21
999999,-38.5483664,-68.63194251,24
3172,-38.54990362,-68.62022655,21
3504,-38.54989432,-68.62009523,21
3306,-38.55006089,-68.6200833,21
4511,-38.55007463,-68.6201987,21
4407,-38.5494016,-68.65743059,21
4458,-38.54958651,-68.6574669,21
3130,-38.54985643,-68.65750597,19
3375,-38.62389289,-68.72978522,21
4847,-38.62990769,-68.73197112,16
3300,-38.63573861,-68.70720248,10
3860,-38.63578352,-68.68777781,10
1600,-38.6403607,-68.74338964,4
2802,-38.68255231,-68.77372937,13
2610,-38.72264405,-68.7881163,13
2689,-38.74425676,-68.77809217,13
2401,-38.74681149,-68.83201592,13
2355,-38.74776637,-68.82856854,13
2478,-38.74712805,-68.82442664,13
2340,-38.75289649,-68.83167742,13
2310,-38.75970138,-68.83992596,13
2450,-38.75986242,-68.76454572,13
2506,-38.750801,-68.7952925,13
2548,-38.75394396,-68.75761637,13
2400,-38.77296664,-68.78517118,13
2765,-38.30554178,-68.89338418,23
4242,-38.30641758,-68.83406034,23
3064,-38.29714063,-68.88650931,19
999999,-38.31404244,-68.91164991,19
3326,-38.31591146,-68.90891722,19
3136,-38.3521787,-68.89379267,19
2263,-38.33395634,-68.91569598,19
3038,-38.33395634,-68.91569598,23
2503,-38.3509544,-68.9085192,19
2637,-38.31177358,-68.84997873,19
3040,-38.31288313,-68.8461739,23
2650,-38.35030903,-68.86595248,19
2653,-38.34321331,-68.85813682,19
2684,-38.33086978,-68.84131802,19
3056,-38.30342999,-68.83615076,19
2539,-38.31135861,-68.82729376,23
2855,-38.30475284,-68.82115788,19
2792,-38.29812804,-68.80597565,19
3118,-38.30457917,-68.80834353,19
2655,-38.30441966,-68.80825718,19
3078,-38.30281588,-68.7989322,23
2660,-38.31187319,-68.79569164,19
3266,-38.30826621,-68.78731976,21
2717,-38.30754359,-68.79464789,19
